SeqId1,SeqId2,LCSTns
seq_220_2,seq_220_14,690084
seq_220_3,seq_220_4,700216
seq_220_3,seq_220_5,719011
seq_220_3,seq_220_6,684778
seq_220_3,seq_220_7,693907
seq_220_3,seq_220_8,663124
seq_220_3,seq_220_9,663091
seq_220_3,seq_220_10,702856
seq_220_3,seq_220_11,1057017
seq_220_3,seq_220_12,697758
seq_220_3,seq_220_13,699524
seq_220_3,seq_220_14,697061
seq_220_4,seq_220_5,671859
seq_220_4,seq_220_6,682539
seq_220_4,seq_220_7,643670
seq_220_4,seq_220_8,708403
seq_220_4,seq_220_9,726870
seq_220_4,seq_220_10,715359
seq_220_4,seq_220_11,659418
seq_220_4,seq_220_12,704512
seq_220_4,seq_220_13,663619
seq_220_4,seq_220_14,719385
seq_220_5,seq_220_6,652550
seq_220_5,seq_220_7,725490
seq_220_5,seq_220_8,671788
seq_220_5,seq_220_9,661072
seq_220_5,seq_220_10,691638
seq_220_5,seq_220_11,669126
seq_220_5,seq_220_12,650878
seq_220_5,seq_220_13,666031
seq_220_5,seq_220_14,661477
seq_220_6,seq_220_7,686796
seq_220_6,seq_220_8,664993
seq_220_6,seq_220_9,655096
seq_220_6,seq_220_10,630606
seq_220_6,seq_220_11,649488
seq_220_6,seq_220_12,631512
seq_220_6,seq_220_13,601173
seq_220_6,seq_220_14,614950
seq_220_7,seq_220_8,602820
seq_220_7,seq_220_9,611074
seq_220_7,seq_220_10,617207
seq_220_7,seq_220_11,641206
seq_220_7,seq_220_12,598321
seq_220_7,seq_220_13,603992
seq_220_7,seq_220_14,595905
seq_220_8,seq_220_9,606110
seq_220_8,seq_220_10,616047
seq_220_8,seq_220_11,601263
seq_220_8,seq_220_12,605989
seq_220_8,seq_220_13,607885
seq_220_8,seq_220_14,616839
seq_220_9,seq_220_10,592189
seq_220_9,seq_220_11,607329
seq_220_9,seq_220_12,618078
seq_220_9,seq_220_13,602513
seq_220_9,seq_220_14,609102
seq_220_10,seq_220_11,608041
seq_220_10,seq_220_12,636000
seq_220_10,seq_220_13,638888
seq_220_10,seq_220_14,614291
seq_220_11,seq_220_12,599941
seq_220_11,seq_220_13,604549
seq_220_11,seq_220_14,641223
seq_220_12,seq_220_13,602198
seq_220_12,seq_220_14,615107
seq_220_13,seq_220_14,642877
seq_230_0,seq_230_1,733076
seq_230_0,seq_230_2,742885
seq_230_0,seq_230_3,689765
seq_230_0,seq_230_4,705273
seq_230_0,seq_230_5,672209
seq_230_0,seq_230_6,684673
seq_230_0,seq_230_7,715931
seq_230_0,seq_230_8,720347
seq_230_0,seq_230_9,700978
seq_230_0,seq_230_10,717681
seq_230_0,seq_230_11,687870
seq_230_0,seq_230_12,707214
seq_230_0,seq_230_13,764303
seq_230_0,seq_230_14,722537
seq_230_1,seq_230_2,717144
seq_230_1,seq_230_3,710855
seq_230_1,seq_230_4,736139
seq_230_1,seq_230_5,745394
seq_230_1,seq_230_6,720784
seq_230_1,seq_230_7,729666
seq_230_1,seq_230_8,722876
seq_230_1,seq_230_9,681131
seq_230_1,seq_230_10,736692
seq_230_1,seq_230_11,737947
seq_230_1,seq_230_12,741634
seq_230_1,seq_230_13,760558
seq_230_1,seq_230_14,755561
seq_230_2,seq_230_3,722151
seq_230_2,seq_230_4,735598
seq_230_2,seq_230_5,699423
seq_230_2,seq_230_6,722418
seq_230_2,seq_230_7,733136
seq_230_2,seq_230_8,750882
seq_230_2,seq_230_9,774354
seq_230_2,seq_230_10,744142
seq_230_2,seq_230_11,747875
seq_230_2,seq_230_12,724294
seq_230_2,seq_230_13,706221
seq_230_2,seq_230_14,817840
seq_230_3,seq_230_4,800887
seq_230_3,seq_230_5,764770
seq_230_3,seq_230_6,762954
seq_230_3,seq_230_7,762349
seq_230_3,seq_230_8,768505
seq_230_3,seq_230_9,742006
seq_230_3,seq_230_10,745130
seq_230_3,seq_230_11,773031
seq_230_3,seq_230_12,826525
seq_230_3,seq_230_13,744497
seq_230_3,seq_230_14,758971
seq_230_4,seq_230_5,741547
seq_230_4,seq_230_6,758040
seq_230_4,seq_230_7,715824
seq_230_4,seq_230_8,735687
seq_230_4,seq_230_9,715321
seq_230_4,seq_230_10,756796
seq_230_4,seq_230_11,743907
seq_230_4,seq_230_12,720887
seq_230_4,seq_230_13,727811
seq_230_4,seq_230_14,723332
seq_230_5,seq_230_6,714899
seq_230_5,seq_230_7,701829
seq_230_5,seq_230_8,697265
seq_230_5,seq_230_9,650505
seq_230_5,seq_230_10,686136
seq_230_5,seq_230_11,828862
seq_230_5,seq_230_12,936936
seq_230_5,seq_230_13,710262
seq_230_5,seq_230_14,724992
seq_230_6,seq_230_7,741305
seq_230_6,seq_230_8,756878
seq_230_6,seq_230_9,727626
seq_230_6,seq_230_10,691029
seq_230_6,seq_230_11,659004
seq_230_6,seq_230_12,699453
seq_230_6,seq_230_13,658407
seq_230_6,seq_230_14,658274
seq_230_7,seq_230_8,692995
seq_230_7,seq_230_9,647749
seq_230_7,seq_230_10,653643
seq_230_7,seq_230_11,662400
seq_230_7,seq_230_12,667540
seq_230_7,seq_230_13,698521
seq_230_7,seq_230_14,665356
seq_230_8,seq_230_9,646414
seq_230_8,seq_230_10,665716
seq_230_8,seq_230_11,661730
seq_230_8,seq_230_12,643760
seq_230_8,seq_230_13,671001
seq_230_8,seq_230_14,656842
seq_230_9,seq_230_10,658132
seq_230_9,seq_230_11,669587
seq_230_9,seq_230_12,656764
seq_230_9,seq_230_13,664424
seq_230_9,seq_230_14,651263
seq_230_10,seq_230_11,657182
seq_230_10,seq_230_12,908709
seq_230_10,seq_230_13,656912
seq_230_10,seq_230_14,677581
seq_230_11,seq_230_12,692326
seq_230_11,seq_230_13,694172
seq_230_11,seq_230_14,734930
seq_230_12,seq_230_13,691880
seq_230_12,seq_230_14,687554
seq_230_13,seq_230_14,675879
seq_240_0,seq_240_1,794139
seq_240_0,seq_240_2,826111
seq_240_0,seq_240_3,782879
seq_240_0,seq_240_4,787679
seq_240_0,seq_240_5,783825
seq_240_0,seq_240_6,829944
seq_240_0,seq_240_7,789445
seq_240_0,seq_240_8,790201
seq_240_0,seq_240_9,834740
seq_240_0,seq_240_10,1194716
seq_240_0,seq_240_11,815643
seq_240_0,seq_240_12,858568
seq_240_0,seq_240_13,835546
seq_240_0,seq_240_14,796764
seq_240_1,seq_240_2,811441
seq_240_1,seq_240_3,830016
seq_240_1,seq_240_4,825702
seq_240_1,seq_240_5,827367
seq_240_1,seq_240_6,809481
seq_240_1,seq_240_7,831358
seq_240_1,seq_240_8,837880
seq_240_1,seq_240_9,838859
seq_240_1,seq_240_10,831847
seq_240_1,seq_240_11,810606
seq_240_1,seq_240_12,796913
seq_240_1,seq_240_13,1165154
seq_240_1,seq_240_14,995061
seq_240_2,seq_240_3,828547
seq_240_2,seq_240_4,828262
seq_240_2,seq_240_5,818841
seq_240_2,seq_240_6,821331
seq_240_2,seq_240_7,833201
seq_240_2,seq_240_8,787594
seq_240_2,seq_240_9,789961
seq_240_2,seq_240_10,1220814
seq_240_2,seq_240_11,830664
seq_240_2,seq_240_12,838883
seq_240_2,seq_240_13,820236
seq_240_2,seq_240_14,832156
seq_240_3,seq_240_4,847513
seq_240_3,seq_240_5,833873
seq_240_3,seq_240_6,892732
seq_240_3,seq_240_7,962545
seq_240_3,seq_240_8,844908
seq_240_3,seq_240_9,827928
seq_240_3,seq_240_10,835101
seq_240_3,seq_240_11,829363
seq_240_3,seq_240_12,839437
seq_240_3,seq_240_13,831372
seq_240_3,seq_240_14,894851
seq_240_4,seq_240_5,856720
seq_240_4,seq_240_6,870371
seq_240_4,seq_240_7,860101
seq_240_4,seq_240_8,891557
seq_240_4,seq_240_9,818271
seq_240_4,seq_240_10,836965
seq_240_4,seq_240_11,819923
seq_240_4,seq_240_12,811475
seq_240_4,seq_240_13,796281
seq_240_4,seq_240_14,791676
seq_240_5,seq_240_6,804469
seq_240_5,seq_240_7,767762
seq_240_5,seq_240_8,786842
seq_240_5,seq_240_9,802077
seq_240_5,seq_240_10,741084
seq_240_5,seq_240_11,764769
seq_240_5,seq_240_12,822661
seq_240_5,seq_240_13,804163
seq_240_5,seq_240_14,751153
seq_240_6,seq_240_7,710528
seq_240_6,seq_240_8,736478
seq_240_6,seq_240_9,729856
seq_240_6,seq_240_10,724434
seq_240_6,seq_240_11,725965
seq_240_6,seq_240_12,726906
seq_240_6,seq_240_13,744362
seq_240_6,seq_240_14,733091
seq_240_7,seq_240_8,722225
seq_240_7,seq_240_9,725219
seq_240_7,seq_240_10,722443
seq_240_7,seq_240_11,727674
seq_240_7,seq_240_12,710982
seq_240_7,seq_240_13,716466
seq_240_7,seq_240_14,723134
seq_240_8,seq_240_9,718460
seq_240_8,seq_240_10,729566
seq_240_8,seq_240_11,742698
seq_240_8,seq_240_12,723798
seq_240_8,seq_240_13,731312
seq_240_8,seq_240_14,728574
seq_240_9,seq_240_10,717821
seq_240_9,seq_240_11,723456
seq_240_9,seq_240_12,728807
seq_240_9,seq_240_13,721132
seq_240_9,seq_240_14,748020
seq_240_10,seq_240_11,763400
seq_240_10,seq_240_12,735241
seq_240_10,seq_240_13,726630
seq_240_10,seq_240_14,750806
seq_240_11,seq_240_12,775038
seq_240_11,seq_240_13,874770
seq_240_11,seq_240_14,798272
seq_240_12,seq_240_13,783936
seq_240_12,seq_240_14,831183
seq_240_13,seq_240_14,789337
seq_250_0,seq_250_1,1013170
seq_250_0,seq_250_2,863470
seq_250_0,seq_250_3,866896
seq_250_0,seq_250_4,839955
seq_250_0,seq_250_5,811094
seq_250_0,seq_250_6,810047
seq_250_0,seq_250_7,908779
seq_250_0,seq_250_8,1205190
seq_250_0,seq_250_9,859916
seq_250_0,seq_250_10,853651
seq_250_0,seq_250_11,858590
seq_250_0,seq_250_12,861642
seq_250_0,seq_250_13,854498
seq_250_0,seq_250_14,857049
seq_250_1,seq_250_2,854890
seq_250_1,seq_250_3,854769
seq_250_1,seq_250_4,853668
seq_250_1,seq_250_5,840707
seq_250_1,seq_250_6,851498
seq_250_1,seq_250_7,823494
seq_250_1,seq_250_8,808898
seq_250_1,seq_250_9,818444
seq_250_1,seq_250_10,832655
seq_250_1,seq_250_11,892123
seq_250_1,seq_250_12,854466
seq_250_1,seq_250_13,853510
seq_250_1,seq_250_14,860669
seq_250_2,seq_250_3,814808
seq_250_2,seq_250_4,849466
seq_250_2,seq_250_5,811868
seq_250_2,seq_250_6,879910
seq_250_2,seq_250_7,848308
seq_250_2,seq_250_8,847906
seq_250_2,seq_250_9,853604
seq_250_2,seq_250_10,931762
seq_250_2,seq_250_11,861502
seq_250_2,seq_250_12,851128
seq_250_2,seq_250_13,841127
seq_250_2,seq_250_14,872946
seq_250_3,seq_250_4,887611
seq_250_3,seq_250_5,1251549
seq_250_3,seq_250_6,1321424
seq_250_3,seq_250_7,852887
seq_250_3,seq_250_8,840616
seq_250_3,seq_250_9,871010
seq_250_3,seq_250_10,852998
seq_250_3,seq_250_11,854785
seq_250_3,seq_250_12,834539
seq_250_3,seq_250_13,864166
seq_250_3,seq_250_14,849269
seq_250_4,seq_250_5,849223
seq_250_4,seq_250_6,840597
seq_250_4,seq_250_7,847249
seq_250_4,seq_250_8,836073
seq_250_4,seq_250_9,815364
seq_250_4,seq_250_10,785243
seq_250_4,seq_250_11,808103
seq_250_4,seq_250_12,793135
seq_250_4,seq_250_13,784157
seq_250_4,seq_250_14,791244
seq_250_5,seq_250_6,804785
seq_250_5,seq_250_7,772476
seq_250_5,seq_250_8,779323
seq_250_5,seq_250_9,776747
seq_250_5,seq_250_10,775924
seq_250_5,seq_250_11,786274
seq_250_5,seq_250_12,782339
seq_250_5,seq_250_13,779595
seq_250_5,seq_250_14,761619
seq_250_6,seq_250_7,780080
seq_250_6,seq_250_8,776929
seq_250_6,seq_250_9,786940
seq_250_6,seq_250_10,812087
seq_250_6,seq_250_11,779648
seq_250_6,seq_250_12,800149
seq_250_6,seq_250_13,780722
seq_250_6,seq_250_14,782555
seq_250_7,seq_250_8,779246
seq_250_7,seq_250_9,780777
seq_250_7,seq_250_10,768788
seq_250_7,seq_250_11,1020909
seq_250_7,seq_250_12,794556
seq_250_7,seq_250_13,788696
seq_250_7,seq_250_14,776237
seq_250_8,seq_250_9,782046
seq_250_8,seq_250_10,777819
seq_250_8,seq_250_11,931617
seq_250_8,seq_250_12,791007
seq_250_8,seq_250_13,812893
seq_250_8,seq_250_14,869507
seq_250_9,seq_250_10,842785
seq_250_9,seq_250_11,867120
seq_250_9,seq_250_12,1117633
seq_250_9,seq_250_13,973132
seq_250_9,seq_250_14,971675
seq_250_10,seq_250_11,908091
seq_250_10,seq_250_12,892381
seq_250_10,seq_250_13,880742
seq_250_10,seq_250_14,901849
seq_250_11,seq_250_12,915535
seq_250_11,seq_250_13,920703
seq_250_11,seq_250_14,862039
seq_250_12,seq_250_13,853320
seq_250_12,seq_250_14,875461
seq_250_13,seq_250_14,846279
seq_260_0,seq_260_1,943499
seq_260_0,seq_260_2,927621
seq_260_0,seq_260_3,923540
seq_260_0,seq_260_4,923409
seq_260_0,seq_260_5,936852
seq_260_0,seq_260_6,955167
seq_260_0,seq_260_7,940916
seq_260_0,seq_260_8,920858
seq_260_0,seq_260_9,939371
seq_260_0,seq_260_10,1173244
seq_260_0,seq_260_11,969204
seq_260_0,seq_260_12,926342
seq_260_0,seq_260_13,928247
seq_260_0,seq_260_14,910921
seq_260_1,seq_260_2,1131300
seq_260_1,seq_260_3,952366
seq_260_1,seq_260_4,915141
seq_260_1,seq_260_5,941889
seq_260_1,seq_260_6,947857
seq_260_1,seq_260_7,908563
seq_260_1,seq_260_8,971312
seq_260_1,seq_260_9,919679
seq_260_1,seq_260_10,928749
seq_260_1,seq_260_11,910841
seq_260_1,seq_260_12,973055
seq_260_1,seq_260_13,959614
seq_260_1,seq_260_14,955735
seq_260_2,seq_260_3,974251
seq_260_2,seq_260_4,958571
seq_260_2,seq_260_5,930487
seq_260_2,seq_260_6,925116
seq_260_2,seq_260_7,928070
seq_260_2,seq_260_8,918409
seq_260_2,seq_260_9,907377
seq_260_2,seq_260_10,937105
seq_260_2,seq_260_11,960785
seq_260_2,seq_260_12,942810
seq_260_2,seq_260_13,912693
seq_260_2,seq_260_14,916117
seq_260_3,seq_260_4,929035
seq_260_3,seq_260_5,916224
seq_260_3,seq_260_6,926372
seq_260_3,seq_260_7,898035
seq_260_3,seq_260_8,911385
seq_260_3,seq_260_9,920351
seq_260_3,seq_260_10,1173166
seq_260_3,seq_260_11,920731
seq_260_3,seq_260_12,925484
seq_260_3,seq_260_13,960256
seq_260_3,seq_260_14,909197
seq_260_4,seq_260_5,972219
seq_260_4,seq_260_6,930403
seq_260_4,seq_260_7,897829
seq_260_4,seq_260_8,966951
seq_260_4,seq_260_9,907465
seq_260_4,seq_260_10,956988
seq_260_4,seq_260_11,1072504
seq_260_4,seq_260_12,918205
seq_260_4,seq_260_13,937014
seq_260_4,seq_260_14,929155
seq_260_5,seq_260_6,922831
seq_260_5,seq_260_7,936927
seq_260_5,seq_260_8,910254
seq_260_5,seq_260_9,975770
seq_260_5,seq_260_10,939866
seq_260_5,seq_260_11,894373
seq_260_5,seq_260_12,914647
seq_260_5,seq_260_13,893388
seq_260_5,seq_260_14,842945
seq_260_6,seq_260_7,864877
seq_260_6,seq_260_8,906664
seq_260_6,seq_260_9,848858
seq_260_6,seq_260_10,845268
seq_260_6,seq_260_11,831776
seq_260_6,seq_260_12,878005
seq_260_6,seq_260_13,843599
seq_260_6,seq_260_14,943935
seq_260_7,seq_260_8,1363367
seq_260_7,seq_260_9,1439287
seq_260_7,seq_260_10,912769
seq_260_7,seq_260_11,956169
seq_260_7,seq_260_12,946241
seq_260_7,seq_260_13,950042
seq_260_7,seq_260_14,896427
seq_260_8,seq_260_9,928448
seq_260_8,seq_260_10,1018373
seq_260_8,seq_260_11,915263
seq_260_8,seq_260_12,982173
seq_260_8,seq_260_13,1129162
seq_260_8,seq_260_14,919334
seq_260_9,seq_260_10,973235
seq_260_9,seq_260_11,989374
seq_260_9,seq_260_12,1014561
seq_260_9,seq_260_13,1103003
seq_260_9,seq_260_14,1228641
seq_260_10,seq_260_11,918422
seq_260_10,seq_260_12,915438
seq_260_10,seq_260_13,1294349
seq_260_10,seq_260_14,1387201
seq_260_11,seq_260_12,1018450
seq_260_11,seq_260_13,973484
seq_260_11,seq_260_14,1338638
seq_260_12,seq_260_13,963633
seq_260_12,seq_260_14,977431
seq_260_13,seq_260_14,1051535
seq_270_0,seq_270_1,1189385
seq_270_0,seq_270_2,1030563
seq_270_0,seq_270_3,1057400
seq_270_0,seq_270_4,1042430
seq_270_0,seq_270_5,1021322
seq_270_0,seq_270_6,1162372
seq_270_0,seq_270_7,1079713
seq_270_0,seq_270_8,1002909
seq_270_0,seq_270_9,1104278
seq_270_0,seq_270_10,1374058
seq_270_0,seq_270_11,1043118
seq_270_0,seq_270_12,1091938
seq_270_0,seq_270_13,1040702
seq_270_0,seq_270_14,1039194
seq_270_1,seq_270_2,1048380
seq_270_1,seq_270_3,1069271
seq_270_1,seq_270_4,1049694
seq_270_1,seq_270_5,1056243
seq_270_1,seq_270_6,988567
seq_270_1,seq_270_7,991390
seq_270_1,seq_270_8,984923
seq_270_1,seq_270_9,1100274
seq_270_1,seq_270_10,1031915
seq_270_1,seq_270_11,990166
seq_270_1,seq_270_12,1031954
seq_270_1,seq_270_13,979093
seq_270_1,seq_270_14,997793
seq_270_2,seq_270_3,983890
seq_270_2,seq_270_4,973760
seq_270_2,seq_270_5,977349
seq_270_2,seq_270_6,957100
seq_270_2,seq_270_7,942494
seq_270_2,seq_270_8,942769
seq_270_2,seq_270_9,920187
seq_270_2,seq_270_10,948497
seq_270_2,seq_270_11,935706
seq_270_2,seq_270_12,1082024
seq_270_2,seq_270_13,945818
seq_270_2,seq_270_14,947510
seq_270_3,seq_270_4,955299
seq_270_3,seq_270_5,941039
seq_270_3,seq_270_6,945858
seq_270_3,seq_270_7,967443
seq_270_3,seq_270_8,1263418
seq_270_3,seq_270_9,1027088
seq_270_3,seq_270_10,1022297
seq_270_3,seq_270_11,1006053
seq_270_3,seq_270_12,993022
seq_270_3,seq_270_13,970323
seq_270_3,seq_270_14,986177
seq_270_4,seq_270_5,948578
seq_270_4,seq_270_6,937126
seq_270_4,seq_270_7,957671
seq_270_4,seq_270_8,1307544
seq_270_4,seq_270_9,1443969
seq_270_4,seq_270_10,1007337
seq_270_4,seq_270_11,1163135
seq_270_4,seq_270_12,1020536
seq_270_4,seq_270_13,1002150
seq_270_4,seq_270_14,1383935
seq_270_5,seq_270_6,1020090
seq_270_5,seq_270_7,1037016
seq_270_5,seq_270_8,1433559
seq_270_5,seq_270_9,1101393
seq_270_5,seq_270_10,1099017
seq_270_5,seq_270_11,1070952
seq_270_5,seq_270_12,1089744
seq_270_5,seq_270_13,1155649
seq_270_5,seq_270_14,1168126
seq_270_6,seq_270_7,1314094
seq_270_6,seq_270_8,1057790
seq_270_6,seq_270_9,1047502
seq_270_6,seq_270_10,1045688
seq_270_6,seq_270_11,1029738
seq_270_6,seq_270_12,1131415
seq_270_6,seq_270_13,1289735
seq_270_6,seq_270_14,1080092
seq_270_7,seq_270_8,1039409
seq_270_7,seq_270_9,1037554
seq_270_7,seq_270_10,1064906
seq_270_7,seq_270_11,1049486
seq_270_7,seq_270_12,1430097
seq_270_7,seq_270_13,1099140
seq_270_7,seq_270_14,1075981
seq_270_8,seq_270_9,1046321
seq_270_8,seq_270_10,1046895
seq_270_8,seq_270_11,1033380
seq_270_8,seq_270_12,1119287
seq_270_8,seq_270_13,1040188
seq_270_8,seq_270_14,1069347
seq_270_9,seq_270_10,1044192
seq_270_9,seq_270_11,1044622
seq_270_9,seq_270_12,1053883
seq_270_9,seq_270_13,1048459
seq_270_9,seq_270_14,1120251
seq_270_10,seq_270_11,1076154
seq_270_10,seq_270_12,1048820
seq_270_10,seq_270_13,1049692
seq_270_10,seq_270_14,1046708
seq_270_11,seq_270_12,1057838
seq_270_11,seq_270_13,1116691
seq_270_11,seq_270_14,1505063
seq_270_12,seq_270_13,995961
seq_270_12,seq_270_14,1230763
seq_270_13,seq_270_14,1003879
seq_280_0,seq_280_1,1034683
seq_280_0,seq_280_2,1351397
seq_280_0,seq_280_3,1759230
seq_280_0,seq_280_4,1159553
seq_280_0,seq_280_5,1152620
seq_280_0,seq_280_6,1127061
seq_280_0,seq_280_7,1113083
seq_280_0,seq_280_8,1076771
seq_280_0,seq_280_9,1081636
seq_280_0,seq_280_10,1068897
seq_280_0,seq_280_11,1062866
seq_280_0,seq_280_12,1082690
seq_280_0,seq_280_13,1059827
seq_280_0,seq_280_14,1107380
seq_280_1,seq_280_2,1533376
seq_280_1,seq_280_3,1245488
seq_280_1,seq_280_4,1106749
seq_280_1,seq_280_5,1063374
seq_280_1,seq_280_6,1068214
seq_280_1,seq_280_7,1205160
seq_280_1,seq_280_8,1092100
seq_280_1,seq_280_9,1070258
seq_280_1,seq_280_10,1134966
seq_280_1,seq_280_11,1083500
seq_280_1,seq_280_12,1079896
seq_280_1,seq_280_13,1061872
seq_280_1,seq_280_14,1106267
seq_280_2,seq_280_3,1096779
seq_280_2,seq_280_4,1105721
seq_280_2,seq_280_5,1071429
seq_280_2,seq_280_6,1136653
seq_280_2,seq_280_7,1043239
seq_280_2,seq_280_8,1210494
seq_280_2,seq_280_9,1193146
seq_280_2,seq_280_10,1150047
seq_280_2,seq_280_11,1100609
seq_280_2,seq_280_12,1137107
seq_280_2,seq_280_13,1293882
seq_280_2,seq_280_14,1134698
seq_280_3,seq_280_4,1133884
seq_280_3,seq_280_5,1321676
seq_280_3,seq_280_6,1486150
seq_280_3,seq_280_7,1114510
seq_280_3,seq_280_8,1133002
seq_280_3,seq_280_9,1167979
seq_280_3,seq_280_10,1604770
seq_280_3,seq_280_11,1236265
seq_280_3,seq_280_12,1438764
seq_280_3,seq_280_13,1167808
seq_280_3,seq_280_14,1424903
seq_280_4,seq_280_5,1512372
seq_280_4,seq_280_6,1219751
seq_280_4,seq_280_7,1214207
seq_280_4,seq_280_8,1367962
seq_280_4,seq_280_9,1327992
seq_280_4,seq_280_10,1189758
seq_280_4,seq_280_11,1192471
seq_280_4,seq_280_12,1288844
seq_280_4,seq_280_13,1251176
seq_280_4,seq_280_14,1277597
seq_280_5,seq_280_6,1352866
seq_280_5,seq_280_7,1350419
seq_280_5,seq_280_8,1625162
seq_280_5,seq_280_9,1236097
seq_280_5,seq_280_10,1280726
seq_280_5,seq_280_11,1396732
seq_280_5,seq_280_12,1229708
seq_280_5,seq_280_13,1152711
seq_280_5,seq_280_14,1183070
seq_280_6,seq_280_7,1224078
seq_280_6,seq_280_8,1183286
seq_280_6,seq_280_9,1190808
seq_280_6,seq_280_10,1179941
seq_280_6,seq_280_11,1156195
seq_280_6,seq_280_12,1241412
seq_280_6,seq_280_13,1251784
seq_280_6,seq_280_14,1110530
seq_280_7,seq_280_8,1120509
seq_280_7,seq_280_9,1099602
seq_280_7,seq_280_10,1207430
seq_280_7,seq_280_11,1185950
seq_280_7,seq_280_12,1187257
seq_280_7,seq_280_13,1203077
seq_280_7,seq_280_14,1111786
seq_280_8,seq_280_9,1332766
seq_280_8,seq_280_10,1212499
seq_280_8,seq_280_11,1193370
seq_280_8,seq_280_12,1360856
seq_280_8,seq_280_13,1411313
seq_280_8,seq_280_14,1287827
seq_280_9,seq_280_10,1117458
seq_280_9,seq_280_11,1100669
seq_280_9,seq_280_12,1152547
seq_280_9,seq_280_13,1139628
seq_280_9,seq_280_14,1113897
seq_280_10,seq_280_11,1225152
seq_280_10,seq_280_12,1216289
seq_280_10,seq_280_13,1105937
seq_280_10,seq_280_14,1172891
seq_280_11,seq_280_12,1119828
seq_280_11,seq_280_13,1129483
seq_280_11,seq_280_14,1310107
seq_280_12,seq_280_13,1237821
seq_280_12,seq_280_14,1103851
seq_280_13,seq_280_14,1280464
seq_290_0,seq_290_1,1766320
seq_290_0,seq_290_2,1431418
seq_290_0,seq_290_3,1261136
seq_290_0,seq_290_4,1307871
seq_290_0,seq_290_5,1274944
seq_290_0,seq_290_6,1288461
seq_290_0,seq_290_7,1410064
seq_290_0,seq_290_8,1329275
seq_290_0,seq_290_9,1299435
seq_290_0,seq_290_10,1314214
seq_290_0,seq_290_11,1320296
seq_290_0,seq_290_12,1292980
seq_290_0,seq_290_13,1296761
seq_290_0,seq_290_14,1254861
seq_290_1,seq_290_2,1371051
seq_290_1,seq_290_3,1345160
seq_290_1,seq_290_4,1347654
seq_290_1,seq_290_5,1262186
seq_290_1,seq_290_6,1366772
seq_290_1,seq_290_7,1314590
seq_290_1,seq_290_8,1270828
seq_290_1,seq_290_9,1435390
seq_290_1,seq_290_10,1336810
seq_290_1,seq_290_11,1469203
seq_290_1,seq_290_12,1327031
seq_290_1,seq_290_13,1258195
seq_290_1,seq_290_14,1203647
seq_290_2,seq_290_3,1277638
seq_290_2,seq_290_4,1234949
seq_290_2,seq_290_5,1286481
seq_290_2,seq_290_6,1255787
seq_290_2,seq_290_7,1311376
seq_290_2,seq_290_8,1252932
seq_290_2,seq_290_9,1163957
seq_290_2,seq_290_10,1261346
seq_290_2,seq_290_11,1315772
seq_290_2,seq_290_12,1282973
seq_290_2,seq_290_13,1233119
seq_290_2,seq_290_14,1138344
seq_290_3,seq_290_4,1202427
seq_290_3,seq_290_5,1266349
seq_290_3,seq_290_6,1275503
seq_290_3,seq_290_7,1154343
seq_290_3,seq_290_8,1148577
seq_290_3,seq_290_9,1125193
seq_290_3,seq_290_10,1105286
seq_290_3,seq_290_11,1332637
seq_290_3,seq_290_12,1130216
seq_290_3,seq_290_13,1141947
seq_290_3,seq_290_14,1279183
seq_290_4,seq_290_5,1212115
seq_290_4,seq_290_6,1192743
seq_290_4,seq_290_7,1864250
seq_290_4,seq_290_8,1291947
seq_290_4,seq_290_9,1216672
seq_290_4,seq_290_10,1224520
seq_290_4,seq_290_11,1226681
seq_290_4,seq_290_12,1198996
seq_290_4,seq_290_13,1348302
seq_290_4,seq_290_14,1271424
seq_290_5,seq_290_6,1255493
seq_290_5,seq_290_7,1479370
seq_290_5,seq_290_8,1217960
seq_290_5,seq_290_9,1342014
seq_290_5,seq_290_10,1324356
seq_290_5,seq_290_11,1399674
seq_290_5,seq_290_12,1347851
seq_290_5,seq_290_13,1237338
seq_290_5,seq_290_14,1231998
seq_290_6,seq_290_7,1287898
seq_290_6,seq_290_8,1312518
seq_290_6,seq_290_9,1261004
seq_290_6,seq_290_10,1281158
seq_290_6,seq_290_11,1287070
seq_290_6,seq_290_12,1329204
seq_290_6,seq_290_13,1274730
seq_290_6,seq_290_14,1272973
seq_290_7,seq_290_8,1367795
seq_290_7,seq_290_9,1263123
seq_290_7,seq_290_10,1295158
seq_290_7,seq_290_11,1263541
seq_290_7,seq_290_12,1401033
seq_290_7,seq_290_13,1428232
seq_290_7,seq_290_14,1298063
seq_290_8,seq_290_9,1271140
seq_290_8,seq_290_10,1450858
seq_290_8,seq_290_11,1320096
seq_290_8,seq_290_12,1382234
seq_290_8,seq_290_13,1425231
seq_290_8,seq_290_14,1661212
seq_290_9,seq_290_10,1321882
seq_290_9,seq_290_11,1337681
seq_290_9,seq_290_12,1379404
seq_290_9,seq_290_13,1226418
seq_290_9,seq_290_14,1190478
seq_290_10,seq_290_11,1237534
seq_290_10,seq_290_12,1203815
seq_290_10,seq_290_13,1204162
seq_290_10,seq_290_14,1201237
seq_290_11,seq_290_12,1202515
seq_290_11,seq_290_13,1215143
seq_290_11,seq_290_14,1218629
seq_290_12,seq_290_13,1194778
seq_290_12,seq_290_14,1198365
seq_290_13,seq_290_14,1278494
seq_300_0,seq_300_1,1377691
