SeqId1,SeqId2,LCSTns
seq_220_12,seq_220_14,308074
seq_220_13,seq_220_14,322035
seq_230_0,seq_230_1,349707
seq_230_0,seq_230_2,380422
seq_230_0,seq_230_3,357817
seq_230_0,seq_230_4,356888
seq_230_0,seq_230_5,370936
seq_230_0,seq_230_6,492085
seq_230_0,seq_230_7,345221
seq_230_0,seq_230_8,320706
seq_230_0,seq_230_9,881325
seq_230_0,seq_230_10,476131
seq_230_0,seq_230_11,332545
seq_230_0,seq_230_12,336393
seq_230_0,seq_230_13,342796
seq_230_0,seq_230_14,1346102
seq_230_1,seq_230_2,344078
seq_230_1,seq_230_3,349584
seq_230_1,seq_230_4,346123
seq_230_1,seq_230_5,14667872
seq_230_1,seq_230_6,351689
seq_230_1,seq_230_7,308468
seq_230_1,seq_230_8,307191
seq_230_1,seq_230_9,312384
seq_230_1,seq_230_10,492237
seq_230_1,seq_230_11,311848
seq_230_1,seq_230_12,301559
seq_230_1,seq_230_13,391830
seq_230_1,seq_230_14,309309
seq_230_2,seq_230_3,549476
seq_230_2,seq_230_4,334554
seq_230_2,seq_230_5,299486
seq_230_2,seq_230_6,316226
seq_230_2,seq_230_7,533752
seq_230_2,seq_230_8,357958
seq_230_2,seq_230_9,312511
seq_230_2,seq_230_10,313336
seq_230_2,seq_230_11,376833
seq_230_2,seq_230_12,369986
seq_230_2,seq_230_13,357244
seq_230_2,seq_230_14,408561
seq_230_3,seq_230_4,871436
seq_230_3,seq_230_5,644882
seq_230_3,seq_230_6,262888
seq_230_3,seq_230_7,266292
seq_230_3,seq_230_8,255849
seq_230_3,seq_230_9,307218
seq_230_3,seq_230_10,307668
seq_230_3,seq_230_11,327767
seq_230_3,seq_230_12,284439
seq_230_3,seq_230_13,375102
seq_230_3,seq_230_14,267868
seq_230_4,seq_230_5,371505
seq_230_4,seq_230_6,352438
seq_230_4,seq_230_7,265650
seq_230_4,seq_230_8,420962
seq_230_4,seq_230_9,383797
seq_230_4,seq_230_10,612312
seq_230_4,seq_230_11,1019262
seq_230_4,seq_230_12,467832
seq_230_4,seq_230_13,335474
seq_230_4,seq_230_14,341492
seq_230_5,seq_230_6,306932
seq_230_5,seq_230_7,337017
seq_230_5,seq_230_8,283524
seq_230_5,seq_230_9,351115
seq_230_5,seq_230_10,291164
seq_230_5,seq_230_11,325746
seq_230_5,seq_230_12,380128
seq_230_5,seq_230_13,254835
seq_230_5,seq_230_14,284129
seq_230_6,seq_230_7,287380
seq_230_6,seq_230_8,331908
seq_230_6,seq_230_9,478785
seq_230_6,seq_230_10,267942
seq_230_6,seq_230_11,343561
seq_230_6,seq_230_12,427543
seq_230_6,seq_230_13,273040
seq_230_6,seq_230_14,344804
seq_230_7,seq_230_8,283587
seq_230_7,seq_230_9,315086
seq_230_7,seq_230_10,265616
seq_230_7,seq_230_11,307714
seq_230_7,seq_230_12,300365
seq_230_7,seq_230_13,340063
seq_230_7,seq_230_14,322587
seq_230_8,seq_230_9,237574
seq_230_8,seq_230_10,275091
seq_230_8,seq_230_11,276695
seq_230_8,seq_230_12,309387
seq_230_8,seq_230_13,269241
seq_230_8,seq_230_14,255930
seq_230_9,seq_230_10,317284
seq_230_9,seq_230_11,431083
seq_230_9,seq_230_12,406211
seq_230_9,seq_230_13,313441
seq_230_9,seq_230_14,295030
seq_230_10,seq_230_11,312551
seq_230_10,seq_230_12,1966435
seq_230_10,seq_230_13,371066
seq_230_10,seq_230_14,337834
seq_230_11,seq_230_12,368430
seq_230_11,seq_230_13,496921
seq_230_11,seq_230_14,388651
seq_230_12,seq_230_13,368488
seq_230_12,seq_230_14,889507
seq_230_13,seq_230_14,360869
seq_240_0,seq_240_1,416319
seq_240_0,seq_240_2,1721599
seq_240_0,seq_240_3,392747
seq_240_0,seq_240_4,383676
seq_240_0,seq_240_5,467826
seq_240_0,seq_240_6,469508
seq_240_0,seq_240_7,544280
seq_240_0,seq_240_8,366423
seq_240_0,seq_240_9,1031607
seq_240_0,seq_240_10,521171
seq_240_0,seq_240_11,372882
seq_240_0,seq_240_12,371074
seq_240_0,seq_240_13,332021
seq_240_0,seq_240_14,279440
seq_240_1,seq_240_2,324153
seq_240_1,seq_240_3,317713
seq_240_1,seq_240_4,365990
seq_240_1,seq_240_5,426373
seq_240_1,seq_240_6,432406
seq_240_1,seq_240_7,404828
seq_240_1,seq_240_8,412400
seq_240_1,seq_240_9,286802
seq_240_1,seq_240_10,315127
seq_240_1,seq_240_11,338519
seq_240_1,seq_240_12,297687
seq_240_1,seq_240_13,329889
seq_240_1,seq_240_14,353066
seq_240_2,seq_240_3,499213
seq_240_2,seq_240_4,310424
seq_240_2,seq_240_5,332880
seq_240_2,seq_240_6,333300
seq_240_2,seq_240_7,382473
seq_240_2,seq_240_8,271748
seq_240_2,seq_240_9,273290
seq_240_2,seq_240_10,321779
seq_240_2,seq_240_11,345516
seq_240_2,seq_240_12,495168
seq_240_2,seq_240_13,276197
seq_240_2,seq_240_14,351824
seq_240_3,seq_240_4,381305
seq_240_3,seq_240_5,1201418
seq_240_3,seq_240_6,419034
seq_240_3,seq_240_7,358917
seq_240_3,seq_240_8,284753
seq_240_3,seq_240_9,310153
seq_240_3,seq_240_10,318650
seq_240_3,seq_240_11,296747
seq_240_3,seq_240_12,334244
seq_240_3,seq_240_13,295661
seq_240_3,seq_240_14,343006
seq_240_4,seq_240_5,355504
seq_240_4,seq_240_6,369035
seq_240_4,seq_240_7,303082
seq_240_4,seq_240_8,322053
seq_240_4,seq_240_9,314634
seq_240_4,seq_240_10,294971
seq_240_4,seq_240_11,424556
seq_240_4,seq_240_12,258191
seq_240_4,seq_240_13,286256
seq_240_4,seq_240_14,648495
seq_240_5,seq_240_6,370212
seq_240_5,seq_240_7,501805
seq_240_5,seq_240_8,1591834
seq_240_5,seq_240_9,398556
seq_240_5,seq_240_10,923328
seq_240_5,seq_240_11,412000
seq_240_5,seq_240_12,410202
seq_240_5,seq_240_13,421667
seq_240_5,seq_240_14,284804
seq_240_6,seq_240_7,292645
seq_240_6,seq_240_8,302103
seq_240_6,seq_240_9,305175
seq_240_6,seq_240_10,302745
seq_240_6,seq_240_11,325825
seq_240_6,seq_240_12,304185
seq_240_6,seq_240_13,302574
seq_240_6,seq_240_14,288023
seq_240_7,seq_240_8,280604
seq_240_7,seq_240_9,278775
seq_240_7,seq_240_10,484821
seq_240_7,seq_240_11,281430
seq_240_7,seq_240_12,280785
seq_240_7,seq_240_13,339764
seq_240_7,seq_240_14,276730
seq_240_8,seq_240_9,404305
seq_240_8,seq_240_10,314878
seq_240_8,seq_240_11,365624
seq_240_8,seq_240_12,281841
seq_240_8,seq_240_13,339581
seq_240_8,seq_240_14,339269
seq_240_9,seq_240_10,305526
seq_240_9,seq_240_11,384978
seq_240_9,seq_240_12,308194
seq_240_9,seq_240_13,289450
seq_240_9,seq_240_14,276233
seq_240_10,seq_240_11,349333
seq_240_10,seq_240_12,280985
seq_240_10,seq_240_13,285497
seq_240_10,seq_240_14,304173
seq_240_11,seq_240_12,288527
seq_240_11,seq_240_13,284034
seq_240_11,seq_240_14,347570
seq_240_12,seq_240_13,287563
seq_240_12,seq_240_14,282314
seq_240_13,seq_240_14,354418
seq_250_0,seq_250_1,332963
seq_250_0,seq_250_2,313170
seq_250_0,seq_250_3,409257
seq_250_0,seq_250_4,392079
seq_250_0,seq_250_5,308119
seq_250_0,seq_250_6,282796
seq_250_0,seq_250_7,384150
seq_250_0,seq_250_8,316942
seq_250_0,seq_250_9,376586
seq_250_0,seq_250_10,328574
seq_250_0,seq_250_11,318644
seq_250_0,seq_250_12,340251
seq_250_0,seq_250_13,299894
seq_250_0,seq_250_14,324570
seq_250_1,seq_250_2,318108
seq_250_1,seq_250_3,313997
seq_250_1,seq_250_4,332859
seq_250_1,seq_250_5,330119
seq_250_1,seq_250_6,363149
seq_250_1,seq_250_7,331924
seq_250_1,seq_250_8,383898
seq_250_1,seq_250_9,379711
seq_250_1,seq_250_10,375862
seq_250_1,seq_250_11,333671
seq_250_1,seq_250_12,333860
seq_250_1,seq_250_13,346520
seq_250_1,seq_250_14,392704
seq_250_2,seq_250_3,411426
seq_250_2,seq_250_4,419773
seq_250_2,seq_250_5,694659
seq_250_2,seq_250_6,398469
seq_250_2,seq_250_7,360434
seq_250_2,seq_250_8,329123
seq_250_2,seq_250_9,358969
seq_250_2,seq_250_10,313349
seq_250_2,seq_250_11,321503
seq_250_2,seq_250_12,724371
seq_250_2,seq_250_13,386248
seq_250_2,seq_250_14,386547
seq_250_3,seq_250_4,396116
seq_250_3,seq_250_5,401878
seq_250_3,seq_250_6,335510
seq_250_3,seq_250_7,337362
seq_250_3,seq_250_8,397053
seq_250_3,seq_250_9,308680
seq_250_3,seq_250_10,326223
seq_250_3,seq_250_11,330531
seq_250_3,seq_250_12,321024
seq_250_3,seq_250_13,293511
seq_250_3,seq_250_14,315746
seq_250_4,seq_250_5,392522
seq_250_4,seq_250_6,358057
seq_250_4,seq_250_7,341838
seq_250_4,seq_250_8,314652
seq_250_4,seq_250_9,338221
seq_250_4,seq_250_10,282566
seq_250_4,seq_250_11,369668
seq_250_4,seq_250_12,379259
seq_250_4,seq_250_13,474586
seq_250_4,seq_250_14,350261
seq_250_5,seq_250_6,369492
seq_250_5,seq_250_7,300253
seq_250_5,seq_250_8,292985
seq_250_5,seq_250_9,281542
seq_250_5,seq_250_10,286452
seq_250_5,seq_250_11,282909
seq_250_5,seq_250_12,392872
seq_250_5,seq_250_13,273758
seq_250_5,seq_250_14,278302
seq_250_6,seq_250_7,389529
seq_250_6,seq_250_8,397148
seq_250_6,seq_250_9,331140
seq_250_6,seq_250_10,340486
seq_250_6,seq_250_11,410023
seq_250_6,seq_250_12,336021
seq_250_6,seq_250_13,294631
seq_250_6,seq_250_14,287717
seq_250_7,seq_250_8,339743
seq_250_7,seq_250_9,303338
seq_250_7,seq_250_10,305531
seq_250_7,seq_250_11,281301
seq_250_7,seq_250_12,376235
seq_250_7,seq_250_13,274517
seq_250_7,seq_250_14,291204
seq_250_8,seq_250_9,289614
seq_250_8,seq_250_10,284075
seq_250_8,seq_250_11,279679
seq_250_8,seq_250_12,281336
seq_250_8,seq_250_13,273927
seq_250_8,seq_250_14,360270
seq_250_9,seq_250_10,286998
seq_250_9,seq_250_11,282052
seq_250_9,seq_250_12,278472
seq_250_9,seq_250_13,279477
seq_250_9,seq_250_14,280591
seq_250_10,seq_250_11,402191
seq_250_10,seq_250_12,277801
seq_250_10,seq_250_13,279931
seq_250_10,seq_250_14,283145
seq_250_11,seq_250_12,274776
seq_250_11,seq_250_13,310384
seq_250_11,seq_250_14,277963
seq_250_12,seq_250_13,273603
seq_250_12,seq_250_14,371623
seq_250_13,seq_250_14,282624
seq_260_0,seq_260_1,297567
seq_260_0,seq_260_2,451312
seq_260_0,seq_260_3,308699
seq_260_0,seq_260_4,352728
seq_260_0,seq_260_5,309320
seq_260_0,seq_260_6,297520
seq_260_0,seq_260_7,299307
seq_260_0,seq_260_8,295605
seq_260_0,seq_260_9,448182
seq_260_0,seq_260_10,444155
seq_260_0,seq_260_11,449738
seq_260_0,seq_260_12,447776
seq_260_0,seq_260_13,297025
seq_260_0,seq_260_14,326589
seq_260_1,seq_260_2,300880
seq_260_1,seq_260_3,330444
seq_260_1,seq_260_4,304841
seq_260_1,seq_260_5,299715
seq_260_1,seq_260_6,297154
seq_260_1,seq_260_7,298816
seq_260_1,seq_260_8,312866
seq_260_1,seq_260_9,311495
seq_260_1,seq_260_10,300045
seq_260_1,seq_260_11,262639
seq_260_1,seq_260_12,262852
seq_260_1,seq_260_13,344608
seq_260_1,seq_260_14,346783
seq_260_2,seq_260_3,315679
seq_260_2,seq_260_4,361110
seq_260_2,seq_260_5,306565
seq_260_2,seq_260_6,387784
seq_260_2,seq_260_7,301201
seq_260_2,seq_260_8,323383
seq_260_2,seq_260_9,5724128
seq_260_2,seq_260_10,468364
seq_260_2,seq_260_11,3915527
seq_260_2,seq_260_12,324984
seq_260_2,seq_260_13,694773
seq_260_2,seq_260_14,395073
seq_260_3,seq_260_4,611304
seq_260_3,seq_260_5,617247
seq_260_3,seq_260_6,304548
seq_260_3,seq_260_7,416042
seq_260_3,seq_260_8,393529
seq_260_3,seq_260_9,396099
seq_260_3,seq_260_10,401174
seq_260_3,seq_260_11,419838
seq_260_3,seq_260_12,297285
seq_260_3,seq_260_13,301525
seq_260_3,seq_260_14,300077
seq_260_4,seq_260_5,303582
seq_260_4,seq_260_6,293168
seq_260_4,seq_260_7,303916
seq_260_4,seq_260_8,327336
seq_260_4,seq_260_9,306091
seq_260_4,seq_260_10,453958
seq_260_4,seq_260_11,315821
seq_260_4,seq_260_12,299673
seq_260_4,seq_260_13,308756
seq_260_4,seq_260_14,401240
seq_260_5,seq_260_6,362431
seq_260_5,seq_260_7,465036
seq_260_5,seq_260_8,306310
seq_260_5,seq_260_9,301135
seq_260_5,seq_260_10,385263
seq_260_5,seq_260_11,304795
seq_260_5,seq_260_12,295397
seq_260_5,seq_260_13,301615
seq_260_5,seq_260_14,269918
seq_260_6,seq_260_7,298812
seq_260_6,seq_260_8,265206
seq_260_6,seq_260_9,271269
seq_260_6,seq_260_10,264683
seq_260_6,seq_260_11,267654
seq_260_6,seq_260_12,263162
seq_260_6,seq_260_13,267741
seq_260_6,seq_260_14,266821
seq_260_7,seq_260_8,261328
seq_260_7,seq_260_9,266105
seq_260_7,seq_260_10,261322
seq_260_7,seq_260_11,266257
seq_260_7,seq_260_12,268460
seq_260_7,seq_260_13,273504
seq_260_7,seq_260_14,337370
seq_260_8,seq_260_9,280114
seq_260_8,seq_260_10,269758
seq_260_8,seq_260_11,261669
seq_260_8,seq_260_12,260279
seq_260_8,seq_260_13,264903
seq_260_8,seq_260_14,266315
seq_260_9,seq_260_10,259963
seq_260_9,seq_260_11,592402
seq_260_9,seq_260_12,292264
seq_260_9,seq_260_13,312579
seq_260_9,seq_260_14,302872
seq_260_10,seq_260_11,305166
seq_260_10,seq_260_12,329979
seq_260_10,seq_260_13,350429
seq_260_10,seq_260_14,415488
seq_260_11,seq_260_12,430107
seq_260_11,seq_260_13,344571
seq_260_11,seq_260_14,305386
seq_260_12,seq_260_13,287398
seq_260_12,seq_260_14,278069
seq_260_13,seq_260_14,264895
seq_270_0,seq_270_1,285531
seq_270_0,seq_270_2,289293
seq_270_0,seq_270_3,290579
seq_270_0,seq_270_4,290137
seq_270_0,seq_270_5,288567
seq_270_0,seq_270_6,292723
seq_270_0,seq_270_7,288016
seq_270_0,seq_270_8,294073
seq_270_0,seq_270_9,284780
seq_270_0,seq_270_10,388620
seq_270_0,seq_270_11,321758
seq_270_0,seq_270_12,320877
seq_270_0,seq_270_13,386731
seq_270_0,seq_270_14,291103
seq_270_1,seq_270_2,283031
seq_270_1,seq_270_3,413105
seq_270_1,seq_270_4,348576
seq_270_1,seq_270_5,320655
seq_270_1,seq_270_6,415860
seq_270_1,seq_270_7,547819
seq_270_1,seq_270_8,507379
seq_270_1,seq_270_9,487583
seq_270_1,seq_270_10,319011
seq_270_1,seq_270_11,330829
seq_270_1,seq_270_12,323189
seq_270_1,seq_270_13,319313
seq_270_1,seq_270_14,325964
seq_270_2,seq_270_3,334660
seq_270_2,seq_270_4,489006
seq_270_2,seq_270_5,329019
seq_270_2,seq_270_6,325364
seq_270_2,seq_270_7,330145
seq_270_2,seq_270_8,334797
seq_270_2,seq_270_9,329897
seq_270_2,seq_270_10,317432
seq_270_2,seq_270_11,327651
seq_270_2,seq_270_12,325958
seq_270_2,seq_270_13,323932
seq_270_2,seq_270_14,363795
seq_270_3,seq_270_4,322070
seq_270_3,seq_270_5,323594
seq_270_3,seq_270_6,341276
seq_270_3,seq_270_7,323551
seq_270_3,seq_270_8,329346
seq_270_3,seq_270_9,325750
seq_270_3,seq_270_10,685289
seq_270_3,seq_270_11,336943
seq_270_3,seq_270_12,327374
seq_270_3,seq_270_13,325645
seq_270_3,seq_270_14,318623
seq_270_4,seq_270_5,342383
seq_270_4,seq_270_6,333236
seq_270_4,seq_270_7,442557
seq_270_4,seq_270_8,481112
seq_270_4,seq_270_9,330555
seq_270_4,seq_270_10,328067
seq_270_4,seq_270_11,321929
seq_270_4,seq_270_12,327753
seq_270_4,seq_270_13,484587
seq_270_4,seq_270_14,380507
seq_270_5,seq_270_6,337981
seq_270_5,seq_270_7,329263
seq_270_5,seq_270_8,322175
seq_270_5,seq_270_9,319895
seq_270_5,seq_270_10,321240
seq_270_5,seq_270_11,331720
seq_270_5,seq_270_12,354410
seq_270_5,seq_270_13,317972
seq_270_5,seq_270_14,391152
seq_270_6,seq_270_7,290103
seq_270_6,seq_270_8,289357
seq_270_6,seq_270_9,388577
seq_270_6,seq_270_10,428121
seq_270_6,seq_270_11,343564
seq_270_6,seq_270_12,380697
seq_270_6,seq_270_13,432603
seq_270_6,seq_270_14,335163
seq_270_7,seq_270_8,312376
seq_270_7,seq_270_9,301251
seq_270_7,seq_270_10,280007
seq_270_7,seq_270_11,288388
seq_270_7,seq_270_12,360310
seq_270_7,seq_270_13,312118
seq_270_7,seq_270_14,526001
seq_270_8,seq_270_9,521730
seq_270_8,seq_270_10,338624
seq_270_8,seq_270_11,352210
seq_270_8,seq_270_12,288676
seq_270_8,seq_270_13,283030
seq_270_8,seq_270_14,290325
seq_270_9,seq_270_10,410395
seq_270_9,seq_270_11,288570
seq_270_9,seq_270_12,284032
seq_270_9,seq_270_13,285832
seq_270_9,seq_270_14,284002
seq_270_10,seq_270_11,558716
seq_270_10,seq_270_12,383333
seq_270_10,seq_270_13,411360
seq_270_10,seq_270_14,494467
seq_270_11,seq_270_12,352975
seq_270_11,seq_270_13,358614
seq_270_11,seq_270_14,334395
seq_270_12,seq_270_13,452988
seq_270_12,seq_270_14,402517
seq_270_13,seq_270_14,313317
seq_280_0,seq_280_1,460605
seq_280_0,seq_280_2,373452
seq_280_0,seq_280_3,416059
seq_280_0,seq_280_4,370448
seq_280_0,seq_280_5,396013
seq_280_0,seq_280_6,467479
seq_280_0,seq_280_7,470939
seq_280_0,seq_280_8,400102
seq_280_0,seq_280_9,349585
seq_280_0,seq_280_10,558784
seq_280_0,seq_280_11,402947
seq_280_0,seq_280_12,339148
seq_280_0,seq_280_13,347696
seq_280_0,seq_280_14,346523
seq_280_1,seq_280_2,378400
seq_280_1,seq_280_3,469524
seq_280_1,seq_280_4,348006
seq_280_1,seq_280_5,511164
seq_280_1,seq_280_6,402074
seq_280_1,seq_280_7,402056
seq_280_1,seq_280_8,474637
seq_280_1,seq_280_9,525303
seq_280_1,seq_280_10,511998
seq_280_1,seq_280_11,386817
seq_280_1,seq_280_12,400461
seq_280_1,seq_280_13,460791
seq_280_1,seq_280_14,384414
seq_280_2,seq_280_3,925584
seq_280_2,seq_280_4,540154
seq_280_2,seq_280_5,510081
seq_280_2,seq_280_6,3133718
seq_280_2,seq_280_7,360919
seq_280_2,seq_280_8,355648
seq_280_2,seq_280_9,360336
seq_280_2,seq_280_10,346232
seq_280_2,seq_280_11,350356
seq_280_2,seq_280_12,4667298
seq_280_2,seq_280_13,5585570
seq_280_2,seq_280_14,506683
seq_280_3,seq_280_4,305608
seq_280_3,seq_280_5,438990
seq_280_3,seq_280_6,338999
seq_280_3,seq_280_7,308232
seq_280_3,seq_280_8,306584
seq_280_3,seq_280_9,448015
seq_280_3,seq_280_10,309027
seq_280_3,seq_280_11,309748
seq_280_3,seq_280_12,431451
seq_280_3,seq_280_13,483915
seq_280_3,seq_280_14,397574
seq_280_4,seq_280_5,537666
seq_280_4,seq_280_6,904510
seq_280_4,seq_280_7,402457
seq_280_4,seq_280_8,403135
seq_280_4,seq_280_9,313313
seq_280_4,seq_280_10,401789
seq_280_4,seq_280_11,383175
seq_280_4,seq_280_12,367325
seq_280_4,seq_280_13,409511
seq_280_4,seq_280_14,567265
seq_280_5,seq_280_6,417513
seq_280_5,seq_280_7,352507
seq_280_5,seq_280_8,458601
seq_280_5,seq_280_9,412999
seq_280_5,seq_280_10,361202
seq_280_5,seq_280_11,440301
seq_280_5,seq_280_12,422293
seq_280_5,seq_280_13,413850
seq_280_5,seq_280_14,322411
seq_280_6,seq_280_7,308079
seq_280_6,seq_280_8,369479
seq_280_6,seq_280_9,396893
seq_280_6,seq_280_10,498751
seq_280_6,seq_280_11,402779
seq_280_6,seq_280_12,342272
seq_280_6,seq_280_13,422407
seq_280_6,seq_280_14,324456
seq_280_7,seq_280_8,311140
seq_280_7,seq_280_9,379750
seq_280_7,seq_280_10,396730
seq_280_7,seq_280_11,356611
seq_280_7,seq_280_12,545069
seq_280_7,seq_280_13,388355
seq_280_7,seq_280_14,830840
seq_280_8,seq_280_9,395893
seq_280_8,seq_280_10,2741031
seq_280_8,seq_280_11,508744
seq_280_8,seq_280_12,465326
seq_280_8,seq_280_13,462914
seq_280_8,seq_280_14,456625
seq_280_9,seq_280_10,348134
seq_280_9,seq_280_11,467431
seq_280_9,seq_280_12,360503
seq_280_9,seq_280_13,346419
seq_280_9,seq_280_14,368063
seq_280_10,seq_280_11,478978
seq_280_10,seq_280_12,350345
seq_280_10,seq_280_13,487099
seq_280_10,seq_280_14,499599
seq_280_11,seq_280_12,359067
seq_280_11,seq_280_13,488566
seq_280_11,seq_280_14,500514
seq_280_12,seq_280_13,680103
seq_280_12,seq_280_14,844381
seq_280_13,seq_280_14,350732
seq_290_0,seq_290_1,594315
seq_290_0,seq_290_2,7675412
seq_290_0,seq_290_3,450912
seq_290_0,seq_290_4,463183
seq_290_0,seq_290_5,462483
seq_290_0,seq_290_6,498251
seq_290_0,seq_290_7,486211
seq_290_0,seq_290_8,423302
seq_290_0,seq_290_9,407986
seq_290_0,seq_290_10,490330
seq_290_0,seq_290_11,1998764
seq_290_0,seq_290_12,6179240
seq_290_0,seq_290_13,729324
seq_290_0,seq_290_14,536463
seq_290_1,seq_290_2,615779
seq_290_1,seq_290_3,426360
seq_290_1,seq_290_4,447235
seq_290_1,seq_290_5,471033
seq_290_1,seq_290_6,456901
seq_290_1,seq_290_7,541750
seq_290_1,seq_290_8,541396
seq_290_1,seq_290_9,2026681
seq_290_1,seq_290_10,579685
seq_290_1,seq_290_11,543437
seq_290_1,seq_290_12,544521
seq_290_1,seq_290_13,523863
seq_290_1,seq_290_14,552588
seq_290_2,seq_290_3,586237
seq_290_2,seq_290_4,623451
seq_290_2,seq_290_5,380592
seq_290_2,seq_290_6,402807
seq_290_2,seq_290_7,392484
seq_290_2,seq_290_8,371629
seq_290_2,seq_290_9,368293
seq_290_2,seq_290_10,732700
seq_290_2,seq_290_11,1330048
seq_290_2,seq_290_12,603486
seq_290_2,seq_290_13,595924
seq_290_2,seq_290_14,405481
seq_290_3,seq_290_4,4003941
seq_290_3,seq_290_5,430476
seq_290_3,seq_290_6,609049
seq_290_3,seq_290_7,376369
seq_290_3,seq_290_8,382759
seq_290_3,seq_290_9,528941
seq_290_3,seq_290_10,430882
seq_290_3,seq_290_11,560655
seq_290_3,seq_290_12,530708
seq_290_3,seq_290_13,376540
seq_290_3,seq_290_14,1861386
seq_290_4,seq_290_5,520772
seq_290_4,seq_290_6,551175
seq_290_4,seq_290_7,534526
seq_290_4,seq_290_8,426124
seq_290_4,seq_290_9,498066
seq_290_4,seq_290_10,436586
seq_290_4,seq_290_11,419060
seq_290_4,seq_290_12,416848
seq_290_4,seq_290_13,412355
seq_290_4,seq_290_14,413880
seq_290_5,seq_290_6,423353
seq_290_5,seq_290_7,427397
seq_290_5,seq_290_8,409145
seq_290_5,seq_290_9,441394
seq_290_5,seq_290_10,403305
seq_290_5,seq_290_11,709300
seq_290_5,seq_290_12,488192
seq_290_5,seq_290_13,1030550
seq_290_5,seq_290_14,1375744
seq_290_6,seq_290_7,578023
seq_290_6,seq_290_8,551705
seq_290_6,seq_290_9,545626
seq_290_6,seq_290_10,551298
seq_290_6,seq_290_11,1569957
seq_290_6,seq_290_12,382771
seq_290_6,seq_290_13,369496
seq_290_6,seq_290_14,378257
seq_290_7,seq_290_8,373507
seq_290_7,seq_290_9,371156
seq_290_7,seq_290_10,387952
seq_290_7,seq_290_11,384665
seq_290_7,seq_290_12,380330
seq_290_7,seq_290_13,369000
seq_290_7,seq_290_14,373783
seq_290_8,seq_290_9,790249
seq_290_8,seq_290_10,376960
seq_290_8,seq_290_11,385335
seq_290_8,seq_290_12,371069
seq_290_8,seq_290_13,561340
seq_290_8,seq_290_14,376247
seq_290_9,seq_290_10,450049
seq_290_9,seq_290_11,651033
seq_290_9,seq_290_12,525080
seq_290_9,seq_290_13,361073
seq_290_9,seq_290_14,330857
seq_290_10,seq_290_11,333075
seq_290_10,seq_290_12,333847
seq_290_10,seq_290_13,322089
seq_290_10,seq_290_14,334524
seq_290_11,seq_290_12,393371
seq_290_11,seq_290_13,407177
seq_290_11,seq_290_14,386919
seq_290_12,seq_290_13,413810
seq_290_12,seq_290_14,372211
seq_290_13,seq_290_14,333559
seq_300_0,seq_300_1,358909
seq_300_0,seq_300_2,355363
seq_300_0,seq_300_3,349907
seq_300_0,seq_300_4,346408
seq_300_0,seq_300_5,354647
seq_300_0,seq_300_6,350757
seq_300_0,seq_300_7,473525
seq_300_0,seq_300_8,413031
seq_300_0,seq_300_9,358119
seq_300_0,seq_300_10,355015
seq_300_0,seq_300_11,347351
seq_300_0,seq_300_12,344532
seq_300_0,seq_300_13,353320
seq_300_0,seq_300_14,353209
seq_300_1,seq_300_2,381796
seq_300_1,seq_300_3,408933
seq_300_1,seq_300_4,418990
seq_300_1,seq_300_5,477454
seq_300_1,seq_300_6,546007
seq_300_1,seq_300_7,508287
seq_300_1,seq_300_8,377040
seq_300_1,seq_300_9,377746
seq_300_1,seq_300_10,453497
seq_300_1,seq_300_11,434517
seq_300_1,seq_300_12,414591
seq_300_1,seq_300_13,433810
seq_300_1,seq_300_14,390780
seq_300_2,seq_300_3,350655
seq_300_2,seq_300_4,355874
seq_300_2,seq_300_5,360664
seq_300_2,seq_300_6,357645
seq_300_2,seq_300_7,346709
seq_300_2,seq_300_8,346778
seq_300_2,seq_300_9,346808
seq_300_2,seq_300_10,467032
seq_300_2,seq_300_11,347365
seq_300_2,seq_300_12,352093
seq_300_2,seq_300_13,479089
seq_300_2,seq_300_14,412633
seq_300_3,seq_300_4,486642
seq_300_3,seq_300_5,406617
seq_300_3,seq_300_6,628526
seq_300_3,seq_300_7,608721
seq_300_3,seq_300_8,390839
seq_300_3,seq_300_9,396003
seq_300_3,seq_300_10,414280
seq_300_3,seq_300_11,394089
seq_300_3,seq_300_12,390428
seq_300_3,seq_300_13,489443
seq_300_3,seq_300_14,400293
seq_300_4,seq_300_5,403236
seq_300_4,seq_300_6,400088
seq_300_4,seq_300_7,399666
seq_300_4,seq_300_8,383538
seq_300_4,seq_300_9,392610
seq_300_4,seq_300_10,403490
seq_300_4,seq_300_11,389917
seq_300_4,seq_300_12,401306
seq_300_4,seq_300_13,409921
seq_300_4,seq_300_14,400751
seq_300_5,seq_300_6,405370
seq_300_5,seq_300_7,643383
seq_300_5,seq_300_8,736771
seq_300_5,seq_300_9,397097
seq_300_5,seq_300_10,412828
seq_300_5,seq_300_11,399451
seq_300_5,seq_300_12,414188
seq_300_5,seq_300_13,563673
seq_300_5,seq_300_14,9984584
seq_300_6,seq_300_7,564047
seq_300_6,seq_300_8,2286526
seq_300_6,seq_300_9,557034
seq_300_6,seq_300_10,563502
seq_300_6,seq_300_11,541840
seq_300_6,seq_300_12,4447636
seq_300_6,seq_300_13,771353
seq_300_6,seq_300_14,395416
seq_300_7,seq_300_8,391298
seq_300_7,seq_300_9,386641
seq_300_7,seq_300_10,411117
seq_300_7,seq_300_11,401820
seq_300_7,seq_300_12,397526
seq_300_7,seq_300_13,512526
